,TENet,ENet
PC2096,0.0,0.0
PC2097,0.0,0.0
PC2098,0.0,0.0
PC2099,0.0,0.0
PC2100,0.0,0.0
PC2101,0.0,0.0
PC2102,-0.274333248,0.0
PC2103,0.0,0.0
PC2104,0.0,0.0
PC2105,0.0,0.0
PC2106,0.0,0.0
PC2107,0.0,0.0
PC2108,0.0,0.0
PC2109,0.0,0.0
PC2110,0.0,0.0
PC2111,0.0,0.0
PC2112,-0.336835028,0.0
PC2113,0.0,0.0
PC2114,0.0,0.0
PC2115,0.0,0.0
PC2116,0.0,0.0
PC2117,1.03469820476364,0.0
PC2118,0.0,0.0
PC2119,0.0,0.0
PC2120,0.0,0.0
PC2121,0.448542946,0.0
PC2122,0.0,0.0
PC2123,0.0,0.0
PC2124,0.0,0.0
PC2125,0.0,0.0
PC2126,0.0,0.0
PC2127,0.0,0.0
PC2128,-0.096894696,0.0
PC2129,0.0,0.0
PC2130,0.0,0.0
PC2131,0.0,0.0
PC2132,0.0,0.0
PC2133,0.0,0.0
PC2134,0.0,0.0
PC2135,0.0,0.0
PC2136,0.0,0.0
PC2137,0.0,0.0
PC2138,0.0,0.0
PC2139,0.0,0.0
PC2140,0.0,0.0
PC2141,0.0,0.0
PC2142,0.0,0.0
PC2143,0.0,0.0
PC2144,0.0,0.0
PC2145,0.0,0.0
PC2146,-1.226695614,0.0
PC2147,0.0,0.0
PC2148,0.0,0.0
PC2149,0.0,0.0
PC2150,0.0,0.0
PC2151,0.0,0.0
PC2152,0.0,0.0
PC2153,0.0,0.0
PC2154,0.0,0.0
PC2155,0.0,0.0
PC2156,0.0,0.0
PC2157,0.0,0.0
PC2158,0.0,0.0
PC2159,0.0,0.0
PC2160,0.0,0.0
PC2161,0.0,0.0
PC2162,0.0,0.0
PC2163,-0.229385789,0.0
PC2164,0.0,0.0
PC2165,0.0,0.0
PC2166,0.0,0.0
PC2167,0.0,0.0
PC2168,0.0,0.0
PC2169,0.0,0.0
PC2170,0.0,0.0
PC2171,0.0,0.0
PC2172,0.0,0.0
PC2173,0.0,0.0
PC2174,0.0,0.0
PC2175,0.0,0.0
PC2176,0.0,0.0
PC2177,0.0,0.0
PC2178,0.165085360939033,0.0
PC2179,0.0,0.0
PC2180,0.0,0.0
PC2181,0.404425237882114,0.0
PC2182,0.0,0.0
PC2183,0.027680579696914,0.0
PC2184,0.0,0.0
PC2185,0.0,0.0
PC2186,0.0,0.0
PC2187,0.0,0.0
PC2188,0.0,0.0
PC2189,-1.366980164,0.0
PC2190,0.0,0.0
PC2191,0.0,0.0
PC2192,0.0,0.0
PC2193,0.0,0.0
PC2194,0.0,0.0
PC2195,0.0,0.0
PC2196,0.0,0.0
PC2197,1.214401577,0.0
PC2198,0.0,0.0
PC2199,-0.562708793,0.0
PC2200,0.0,0.0
PC2201,0.0,0.0
PC2202,0.0,0.0
PC2203,0.0,0.0
PC2204,0.0,0.0
PC2205,0.0,0.0
PC2206,0.289893508442198,0.0
PC2207,0.0,0.0
PC2208,0.0,0.0
PC2209,0.0,0.0
PC2210,0.0,0.0
PC2211,0.64803505509182,0.0
PC2212,0.0,0.0
PC2213,0.0,0.0
PC2214,0.0,0.0
PC2215,0.0,0.0
PC2216,-1.003934717,0.0
PC2217,0.0,0.0
PC2218,0.0,0.0
PC2219,0.0,0.0
PC2220,0.0,0.0
PC2221,0.0,0.0
PC2222,0.0,0.0
PC2223,0.0,0.0
PC2224,0.0,0.0
PC2225,0.0,0.0
PC2226,0.0,0.0
PC2227,0.0,0.0
PC2228,0.0,0.0
PC2229,0.0,0.0
PC2230,0.0,0.0
PC2231,0.0,0.0
PC2232,0.0,0.0
PC2233,0.0,0.0
PC2234,0.0,0.0
PC2235,0.0,0.0
PC2236,0.0,0.0
PC2237,0.0,0.0
PC2238,0.0,0.0
PC2239,0.0,0.0
PC2240,0.0,0.0
PC2241,0.0,0.0
PC2242,0.0,0.0
PC2243,0.0,0.0
PC2244,0.0,0.0
PC2245,0.0,0.0
PC2246,0.0,0.0
PC2247,-1.088453593,0.0
PC2248,0.0,0.0
PC2249,0.0,0.0
PC2250,0.0,0.0
PC2251,0.0,0.0
PC2252,0.0,0.0
PC2253,0.0,0.0
PC2254,0.0,0.0
PC2255,0.0,0.0
PC2256,0.0,0.0
PC2257,0.0,0.0
PC2258,0.0,0.0
PC2259,0.0,0.0
PC2260,0.0,0.0
PC2261,0.0,0.0
PC2262,0.0,0.0
PC2263,0.0,0.0
PC2264,0.0,0.0
PC2265,0.0,0.0
PC2266,0.0,0.0
PC2267,0.0,0.0
PC2268,-0.598497749,0.0
PC2269,0.0,0.0
PC2270,0.0,0.0
PC2271,0.0,0.0
PC2272,0.0,0.0
PC2273,0.0,0.0
PC2274,0.0,0.0
PC2275,-1.256557728,0.0
PC2276,0.0,0.0
PC2277,-0.755598839,0.0
PC2278,0.0,0.0
PC2279,0.0,0.0
PC2280,0.0,0.0
PC2281,-1.549988711,0.0
PC2282,0.0,0.0
PC2283,0.0,0.0
PC2284,0.0,0.0
PC2285,0.0,0.0
PC2286,0.0,0.0
PC2287,0.0,0.0
PC2288,0.0,0.0
PC2289,0.0,0.0
PC2290,0.0,0.0
PC2291,0.0,0.0
PC2292,0.0,0.0
PC2293,0.0,0.0
PC2294,0.0,0.0
PC2295,0.0,0.0
PC2296,0.0,0.0
PC2297,0.0,0.0
PC2298,0.0,0.0
PC2299,1.02163401323025,0.0
PC2300,0.0,0.0
PC2301,0.0,0.0
PC2302,0.0,0.0
PC2303,0.0,0.0
PC2304,0.0,0.0
PC2305,0.0,0.0
PC2306,0.0,0.0
PC2307,0.0,0.0
PC2308,-0.447377522,0.0
PC2309,0.0,0.0
PC2310,0.0,0.0
PC2311,1.82564160536994,0.0
PC2312,0.0,0.0
PC2313,0.0,0.0
PC2314,0.0,0.0
PC2315,0.0,0.0
PC2316,0.0,0.0
PC2317,0.0,0.0
PC2318,0.0,0.0
PC2319,0.0,0.0
PC2320,0.0,0.0
PC2321,0.0,0.0
PC2322,0.0,0.0
PC2323,0.0,0.0
PC2324,0.825369677781565,0.0
PC2325,0.894295485302601,0.0
PC2326,0.0,0.0
PC2327,0.0,0.0
PC2328,0.0,0.0
PC2329,0.0,0.0
PC2330,0.0,0.0
PC2331,0.0,0.0
PC2332,0.0,0.0
PC2333,0.0,0.0
PC2334,0.0,0.0
PC2335,0.0,0.0
PC2336,0.0,0.0
PC2337,0.0,0.0
PC2338,0.0,0.0
PC2339,0.0,0.0
PC2340,0.0,0.0
PC2341,0.0,0.0
PC2342,0.0,0.0
PC2343,0.0,0.0
PC2344,0.0,0.0
PC2345,0.0,0.0
PC2346,0.0,0.0
PC2347,0.077149109,0.0
PC2348,0.0,0.0
PC2349,0.0,0.0
PC2350,0.0,0.0
PC2351,0.0,0.0
PC2352,-0.944984082,0.0
PC2353,0.0,0.0
PC2354,0.0,0.0
PC2355,0.0,0.0
PC2356,0.0,0.0
PC2357,0.0,0.0
PC2358,0.0,0.0
PC2359,0.0,0.0
PC2360,0.0,0.0
PC2361,0.0,0.0
PC2362,0.0,0.0
PC2363,0.0,0.0
PC2364,0.0,0.0
PC2365,0.0,0.0
PC2366,0.0,0.0
PC2367,0.876938135432746,0.0
PC2368,0.0,0.0
PC2369,0.0,0.0
PC2370,0.0,0.0
PC2371,0.0,0.0
PC2372,0.0,0.0
PC2373,0.0,0.0
PC2374,0.0,0.0
PC2375,0.0,0.0
PC2376,0.0,0.0
PC2377,0.0,0.0
PC2378,0.0,0.0
PC2379,0.0,0.0
PC2380,0.0,0.0
PC2381,0.0,0.0
PC2382,0.0,0.0
PC2383,-0.514398363,0.0
PC2384,1.0640902371203,0.0
PC2385,-0.477721555,0.0
PC2386,0.0,0.0
PC2387,0.0,0.0
PC2388,0.0,0.0
PC2389,0.0,0.0
PC2390,0.0,0.0
PC2391,0.0,0.0
PC2392,0.0,0.0
PC2393,0.0,0.0
PC2394,0.0,0.0
PC2395,-0.153725296,0.0
PC2396,0.0,0.0
PC2397,0.0,0.0
PC2398,0.0,0.0
PC2399,0.0,0.0
PC2400,0.0,0.0
PC2401,0.0,0.0
PC2402,0.0,0.0
PC2403,0.0,0.0
PC2404,0.0,0.0
PC2405,0.0,0.0
PC2406,0.0,0.0
PC2407,0.0,0.0
PC2408,0.0,0.0
PC2409,-0.126953876,0.0
PC2410,0.0,0.0
PC2411,0.0,0.0
PC2412,0.0,0.0
PC2413,0.0,0.0
PC2414,0.0,0.0
PC2415,0.0,0.0
PC2416,0.0,0.0
PC2417,0.0,0.0
PC2418,-0.908306029,0.0
PC2419,0.0,0.0
PC2420,0.0,0.0
PC2421,0.0,0.0
PC2422,0.0,0.0
PC2423,0.0,0.0
PC2424,0.0,0.0
PC2425,0.0,0.0
PC2426,0.0,0.0
PC2427,0.0,0.0
PC2428,0.0,0.0
PC2429,0.0,0.0
PC2430,0.0,0.0
PC2431,0.0,0.0
PC2432,0.0,0.0
PC2433,0.0,0.0
PC2434,0.0,0.0
PC2435,0.0,0.0
PC2436,0.0,0.0
PC2437,0.0,0.0
PC2438,0.0,0.0
PC2439,0.0,0.0
PC2440,0.0,0.0
PC2441,0.0,0.0
PC2442,0.787279436719193,0.0
PC2443,0.0,0.0
PC2444,0.0,0.0
PC2445,0.0,0.0
PC2446,0.0,0.0
PC2447,0.0,0.0
PC2448,0.0,0.0
PC2449,1.16134241697131,0.0
PC2450,0.0,0.0
PC2451,0.0,0.0
PC2452,0.0,0.0
PC2453,0.0,0.0
PC2454,0.0,0.0
PC2455,0.0,0.0
PC2456,0.0,0.0
PC2457,0.0,0.0
PC2458,0.0,0.0
PC2459,0.0,0.0
PC2460,0.0,0.0
PC2461,0.0,0.0
PC2462,0.0,0.0
PC2463,0.0,0.0
PC2464,0.0,0.0
PC2465,0.0,0.0
PC2466,0.0,0.0
PC2467,0.0,0.0
PC2468,0.733656943350389,0.0
PC2469,0.0,0.0
PC2470,0.0,0.0
PC2471,0.0,0.0
PC2472,0.0,0.0
PC2473,0.0,0.0
PC2474,0.0,0.0
PC2475,0.0,0.0
PC2476,0.0,0.0
PC2477,0.0,0.0
PC2478,0.0,0.0
PC2479,0.0,0.0
PC2480,0.0,0.0
PC2481,0.0,0.0
PC2482,0.0,0.0
PC2483,0.0,0.0
PC2484,0.0,0.0
PC2485,0.0,0.0
PC2486,0.0,0.0
PC2487,0.0,0.0
PC2488,0.0,0.0
PC2489,0.0,0.0
PC2490,0.0,0.0
PC2491,0.0,0.0
PC2492,0.0,0.0
PC2493,0.0,0.0
PC2494,0.0,0.0
PC2495,0.0,0.0
PC2496,0.0,0.0
PC2497,0.0,0.0
PC2498,0.0,0.0
PC2499,0.0,0.0
PC2500,0.0,0.0
PC2501,0.0,0.0
PC2502,0.0,0.0
PC2503,-0.281640431,0.0
PC2504,0.0,0.0
PC2505,-0.270085585,0.0
PC2506,0.0,0.0
PC2507,0.0,0.0
PC2508,0.0,0.0
PC2509,-1.485542831,0.0
PC2510,0.0,0.0
PC2511,0.0,0.0
PC2512,0.0,0.0
PC2513,0.0,0.0
PC2514,0.0,0.0
PC2515,0.0,0.0
PC2516,0.0,0.0
PC2517,0.0,0.0
PC2518,0.0,0.0
PC2519,0.0,0.0
PC2520,0.0,0.0
PC2521,0.0,0.0
PC2522,0.0,0.0
PC2523,0.0,0.0
PC2524,0.0,0.0
PC2525,-1.599746079,0.0
PC2526,0.0,0.0
PC2527,0.740793807029334,0.0
PC2528,0.0,0.0
PC2529,0.0,0.0
PC2530,0.0,0.0
PC2531,0.0,0.0
PC2532,0.0,0.0
PC2533,0.0,0.0
PC2534,0.0,0.0
PC2535,0.0,0.0
PC2536,0.0,0.0
PC2537,0.0,0.0
PC2538,-1.798666783,0.0
PC2539,0.0,0.0
PC2540,0.0,0.0
PC2541,0.0,0.0
PC2542,0.0,0.0
PC2543,1.38612459392704,0.0
PC2544,-0.232685459,0.0
PC2545,0.0,0.0
PC2546,0.0,0.0
PC2547,0.933816131456437,0.0
PC2548,0.0,0.0
PC2549,0.0,0.0
PC2550,0.0,0.0
PC2551,0.0,0.0
PC2552,0.0,0.0
PC2553,0.0,0.0
PC2554,0.0,0.0
PC2555,0.0,0.0
PC2556,0.0,0.0
PC2557,0.0,0.0
PC2558,0.0,0.0
PC2559,0.0,0.0
PC2560,0.0,0.0
PC2561,0.0,0.0
PC2562,0.0,0.0
PC2563,0.0,0.0
PC2564,0.0,0.0
PC2565,0.0,0.0
PC2566,0.0,0.0
PC2567,1.11483003119153,0.0
PC2568,0.0,0.0
PC2569,0.0,0.0
PC2570,0.0,0.0
PC2571,0.0,0.0
PC2572,0.0,0.0
PC2573,0.989571530589117,0.0
PC2574,0.0,0.0
PC2575,0.0,0.0
PC2576,0.0,0.0
PC2577,0.0,0.0
PC2578,0.0,0.0
PC2579,0.0,0.0
PC2580,0.0,0.0
PC2581,0.0,0.0
PC2582,0.0,0.0
PC2583,0.0,0.0
PC2584,0.0,0.0
PC2585,0.0,0.0
PC2586,0.0,0.0
PC2587,0.0,0.0
PC2588,0.0,0.0
PC2589,0.0,0.0
PC2590,0.0,0.0
PC2591,0.0,0.0
PC2592,0.0,0.0
PC2593,0.0,0.0
PC2594,0.0,0.0
PC2595,0.0,0.0
PC2596,0.0,0.0
PC2597,0.0,0.0
PC2598,0.0,0.0
PC2599,0.0,0.0
PC2600,0.0,0.0
PC2601,0.0,0.0
PC2602,-1.205308383,0.0
PC2603,0.0,0.0
PC2604,0.0,0.0
PC2605,0.0,0.0
PC2606,0.0,0.0
PC2607,1.047935632,0.0
PC2608,0.0,0.0
PC2609,0.0,0.0
PC2610,0.0,0.0
PC2611,0.0,0.0
PC2612,0.0,0.0
PC2613,0.0,0.0
PC2614,0.0,0.0
PC2615,0.0,0.0
PC2616,0.0,0.0
PC2617,0.0,0.0
PC2618,0.0,0.0
PC2619,0.0,0.0
PC2620,0.0,0.0
PC2621,0.410328273663847,0.0
PC2622,0.0,0.0
PC2623,0.0,0.0
PC2624,0.0,0.0
PC2625,0.0,0.0
PC2626,0.0,0.0
PC2627,0.0,0.0
PC2628,0.0,0.0
PC2629,0.0,0.0
PC2630,0.0,0.0
PC2631,0.0,0.0
PC2632,0.0,0.0
PC2633,0.0,0.0
PC2634,0.0,0.0
PC2635,0.0,0.0
PC2636,0.0,0.0
PC2637,0.0,0.0
PC2638,0.0,0.0
PC2639,0.0,0.0
PC2640,0.0,0.0
PC2641,0.0,0.0
PC2642,0.0,0.0
PC2643,0.0,0.0
PC2644,0.0,0.0
PC2645,0.0,0.0
PC2646,0.0,0.0
PC2647,0.0,0.0
PC2648,0.0,0.0
PC2649,0.0,0.0
PC2650,0.0,0.0
PC2651,0.0,0.0
PC2652,0.0,0.0
PC2653,0.0,0.0
PC2654,0.0,0.0
PC2655,0.0,0.0
PC2656,0.0,0.0
PC2657,0.0,0.0
PC2658,0.319186213205574,0.0
PC2659,0.0,0.0
PC2660,0.0,0.0
PC2661,0.0,0.0
PC2662,0.0,0.0
PC2663,0.0,0.0
PC2664,0.0,0.0
PC2665,0.0,0.0
PC2666,0.742007832626037,0.0
PC2667,0.0,0.0
PC2668,0.0,0.0
PC2669,0.0,0.0
PC2670,0.0,0.0
PC2671,0.0,0.0
PC2672,0.0,0.0
PC2673,0.0,0.0
PC2674,0.0,0.0
PC2675,0.0,0.0
PC2676,0.0,0.0
PC2677,0.0,0.0
PC2678,0.0,0.0
PC2679,0.0,0.0
PC2680,0.0,0.0
PC2681,0.0,0.0
PC2682,0.0,0.0
PC2683,0.0,0.0
PC2684,0.0,0.0
PC2685,0.0,0.0
PC2686,0.0,0.0
PC2687,0.0,0.0
PC2688,0.0,0.0
PC2689,1.0775006511175,0.0
PC2690,0.0,0.0
PC2691,0.0,0.0
PC2692,-0.910515438,0.0
PC2693,0.0,0.0
PC2694,0.0,0.0
PC2695,0.0,0.0
PC2696,-0.691129701,0.0
PC2697,0.0,0.0
PC2698,0.0,0.0
PC2699,0.0,0.0
PC2700,0.0,0.0
PC2701,-1.099813093,0.0
PC2702,0.716161035794994,0.0
PC2703,0.0,0.0
PC2704,0.0,0.0
PC2705,0.0,0.0
PC2706,0.0,0.0
PC2707,0.0,0.0
PC2708,0.0,0.0
PC2709,0.0,0.0
PC2710,0.0,0.0
PC2711,0.0,0.0
PC2712,0.0,0.0
PC2713,-0.963251643,0.0
PC2714,1.57701928870374,0.0
PC2715,0.0,0.0
PC2716,0.0,0.0
PC2717,0.0,0.0
PC2718,0.0,0.0
PC2719,0.0,0.0
PC2720,0.0,0.0
PC2721,0.0,0.0
PC2722,0.0,0.0
PC2723,0.0,0.0
PC2724,0.0,0.0
PC2725,0.0,0.0
PC2726,0.0,0.0
PC2727,0.0,0.0
PC2728,0.0,0.0
PC2729,-1.147317743,0.0
PC2730,0.0,0.0
PC2731,0.0,0.0
PC2732,-1.741090747,0.0
PC2733,0.0,0.0
PC2734,0.0,0.0
PC2735,0.0,0.0
PC2736,0.0,0.0
PC2737,0.0,0.0
PC2738,0.0,0.0
PC2739,0.0,0.0
PC2740,0.0,0.0
PC2741,0.0,0.0
PC2742,0.0,0.0
PC2743,0.0,0.0
PC2744,0.0,0.0
PC2745,0.0,0.0
PC2746,0.0,0.0
PC2747,0.0,0.0
PC2748,0.0,0.0
PC2749,0.0,0.0
PC2750,0.0,0.0
PC2751,0.0,0.0
PC2752,0.0,0.0
PC2753,0.0,0.0
PC2754,-0.924409584,0.0
PC2755,0.0,0.0
PC2756,0.0,0.0
PC2757,-0.80646973,0.0
PC2758,0.0,0.0
PC2759,0.0,0.0
PC2760,0.0,0.0
PC2761,0.0,0.0
PC2762,0.0,0.0
PC2763,-0.908766384,0.0
PC2764,0.0,0.0
PC2765,0.0,0.0
PC2766,0.728496951399086,0.0
PC2767,0.0,0.0
PC2768,0.0,0.0
PC2769,0.0,0.0
PC2770,0.0,0.0
PC2771,0.0,0.0
PC2772,0.0,0.0
PC2773,0.0,0.0
PC2774,0.0,0.0
PC2775,0.0,0.0
PC2776,0.0,0.0
PC2777,0.0,0.0
PC2778,0.0,0.0
PC2779,0.0,0.0
PC2780,0.0,0.0
PC2781,1.15884771134593,0.0
PC2782,0.0,0.0
PC2783,0.0,0.0
PC2784,0.0,0.0
PC2785,0.0,0.0
PC2786,0.678775006450845,0.0
PC2787,0.0,0.0
PC2788,0.0,0.0
PC2789,0.0,0.0
PC2790,-1.404364247,0.0
PC2791,0.0,0.0
PC2792,0.0,0.0
PC2793,0.0,0.0
PC2794,0.0,0.0
PC2795,0.0,0.0
PC2796,0.0,0.0
PC2797,0.0,0.0
PC2798,0.0,0.0
PC2799,0.0,0.0
PC2800,0.0,0.0
PC2801,0.0,0.0
PC2802,0.0,0.0
PC2803,0.0,0.0
PC2804,0.0,0.0
PC2805,0.0,0.0
PC2806,0.0,0.0
PC2807,1.01364331636792,0.0
PC2808,0.0,0.0
PC2809,0.914009709358302,0.0
PC2810,0.0,0.0
PC2811,0.0,0.0
PC2812,0.0,0.0
PC2813,0.0,0.0
PC2814,0.0,0.0
PC2815,0.0,0.0
PC2816,0.0,0.0
PC2817,0.0,0.0
PC2818,0.0,0.0
PC2819,0.991069134467962,0.0
PC2820,0.0,0.0
PC2821,0.0,0.0
PC2822,0.0,0.0
PC2823,0.0,0.0
PC2824,0.0,0.0
PC2825,0.0,0.0
PC2826,0.0,0.0
PC2827,0.0,0.0
PC2828,0.0,0.0
PC2829,0.0,0.0
PC2830,0.0,0.0
PC2831,0.0,0.0
PC2832,0.777528745,0.0
PC2833,0.0,0.0
PC2834,-0.977980378,0.0
PC2835,0.0,0.0
PC2836,0.0,0.0
PC2837,0.0,0.0
PC2838,0.0,0.0
PC2839,0.0,0.0
PC2840,0.0,0.0
PC2841,0.0,0.0
PC2842,0.0,0.0
PC2843,0.0,0.0
PC2844,0.0,0.0
PC2845,0.0,0.0
PC2846,0.0,0.0
PC2847,0.481946486418708,0.0
PC2848,0.0,0.0
PC2849,0.0,0.0
PC2850,0.0,0.0
PC2851,0.0,0.0
PC2852,0.0,0.0
PC2853,0.0,0.0
PC2854,0.0,0.0
PC2855,0.0,0.0
PC2856,1.24522402906828,0.0
PC2857,0.0,0.0
PC2858,0.0,0.0
PC2859,0.0,0.0
PC2860,0.0,0.0
PC2861,0.0,0.0
PC2862,0.0,0.0
PC2863,0.0,0.0
PC2864,0.0,0.0
PC2865,0.0,0.0
PC2866,-1.39844873,0.0
PC2867,0.0,0.0
PC2868,0.0,0.0
PC2869,0.0,0.0
PC2870,0.392289798440295,0.0
PC2871,0.0,0.0
PC2872,0.0,0.0
PC2873,0.0,0.0
PC2874,0.0,0.0
PC2875,0.0,0.0
PC2876,0.0,0.0
PC2877,0.0,0.0
PC2878,0.0,0.0
PC2879,0.0,0.0
PC2880,0.0,0.0
PC2881,0.0,0.0
PC2882,0.0,0.0
PC2883,0.0,0.0
PC2884,0.0,0.0
PC2885,0.0,0.0
PC2886,0.0,0.0
PC2887,0.0,0.0
PC2888,0.0,0.0
PC2889,0.0,0.0
PC2890,-1.524881807,0.0
PC2891,0.0,0.0
PC2892,0.0,0.0
PC2893,0.0,0.0
PC2894,-2.142397009,0.0
PC2895,0.0,0.0
PC2896,0.0,0.0
PC2897,0.0,0.0
PC2898,0.0,0.0
PC2899,0.0,0.0
PC2900,1.14149495438818,0.0
PC2901,0.0,0.0
PC2902,0.0,0.0
PC2903,0.0,0.0
PC2904,0.0,0.0
PC2905,0.0,0.0
PC2906,0.0,0.0
PC2907,0.0,0.0
PC2908,0.0,0.0
PC2909,0.0,0.0
PC2910,0.0262202950963976,0.0
PC2911,0.0,0.0
PC2912,0.0,0.0
PC2913,0.0,0.0
PC2914,-0.409197555,0.0
PC2915,0.89876009606622,0.0
PC2916,0.0,0.0
PC2917,0.0,0.0
PC2918,-0.073427798,0.0
PC2919,0.0,0.0
PC2920,0.0,0.0
PC2921,0.0,0.0
PC2922,0.0,0.0
PC2923,0.0,0.0
PC2924,0.0,0.0
PC2925,0.0,0.0
PC2926,0.0,0.0
PC2927,0.0,0.0
PC2928,0.0,0.0
PC2929,0.0,0.0
PC2930,0.0,0.0
PC2931,-0.539631704,0.0
PC2932,0.0,0.0
PC2933,0.0,0.0
PC2934,-0.389243983,0.0
PC2935,0.0,0.0
PC2936,0.0,0.0
PC2937,0.919262905937894,0.0
PC2938,0.0,0.0
PC2939,0.0,0.0
PC2940,0.0,0.0
PC2941,0.0,0.0
PC2942,0.0,0.0
PC2943,0.0,0.0
PC2944,0.0,0.0
PC2945,0.0,0.0
PC2946,0.0,0.0
PC2947,0.0,0.0
PC2948,0.0,0.0
PC2949,0.0,0.0
PC2950,0.0,0.0
PC2951,0.0,0.0
PC2952,1.22699447372465,0.0
PC2953,0.0,0.0
PC2954,0.0,0.0
PC2955,0.0,0.0
PC2956,0.0,0.0
PC2957,0.0,0.0
PC2958,0.0,0.0
PC2959,0.0,0.0
PC2960,0.0,0.0
PC2961,0.0,0.0
PC2962,0.0,0.0
PC2963,0.0,0.0
PC2964,0.0,0.0
PC2965,0.0,0.0
PC2966,0.0,0.0
PC2967,0.0,0.0
PC2968,0.0,0.0
PC2969,0.0,0.0
PC2970,0.0,0.0
PC2971,0.0,0.0
PC2972,0.0,0.0
PC2973,1.43463355758507,0.0
PC2974,0.0,0.0
PC2975,0.763523917,0.0
PC2976,0.0,0.0
PC2977,0.0,0.0
PC2978,0.0,0.0
PC2979,0.0,0.0
PC2980,0.0,0.0
PC2981,0.955806986916846,0.0
PC2982,0.0,0.0
PC2983,0.0,0.0
PC2984,0.0,0.0
PC2985,0.0,0.0
PC2986,-0.09093571,0.0
PC2987,-0.707724869,0.0
PC2988,0.0,0.0
PC2989,0.0,0.0
PC2990,1.11477381962257,0.0
PC2991,0.0,0.0
PC2992,0.0,0.0
PC2993,0.0,0.0
PC2994,0.0,0.0
PC2995,0.0,0.0
PC2996,-0.735684112,0.0
PC2997,0.0,0.0
PC2998,0.0,0.0
PC2999,0.0,0.0
PC3000,0.0,0.0
PC3001,0.0,0.0
PC3002,0.0,0.0
PC3003,0.0,0.0
PC3004,0.0,0.0
PC3005,0.0,0.0
PC3006,0.0,0.0
PC3007,0.0,0.0
PC3008,0.0,0.0
PC3009,-0.480846042,0.0
PC3010,0.0,0.0
PC3011,0.0,0.0
PC3012,0.0,0.0
PC3013,0.0,0.0
PC3014,1.0107771789962,0.0
PC3015,-0.885573054,0.0
PC3016,0.0,0.0
PC3017,0.0,0.0
PC3018,-0.079256087,0.0
PC3019,0.0,0.0
PC3020,0.0,0.0
PC3021,0.0,0.0
PC3022,0.0,0.0
PC3023,0.0,0.0
PC3024,0.0,0.0
PC3025,0.122075014507401,0.0
PC3026,0.0,0.0
PC3027,0.0,0.0
PC3028,0.0,0.0
PC3029,0.0,0.0
PC3030,0.0,0.0
PC3031,0.0,0.0
PC3032,0.0,0.0
PC3033,0.0,0.0
PC3034,0.0,0.0
PC3035,0.0,0.0
PC3036,0.0,0.0
PC3037,0.0,0.0
PC3038,0.0,0.0
PC3039,0.0,0.0
PC3040,0.0,0.0
PC3041,0.0,0.0
PC3042,0.0,0.0
PC3043,0.0,0.0
PC3044,0.0,0.0
PC3045,0.0,0.0
PC3046,0.0,0.0
PC3047,-0.076128532,0.0
PC3048,0.0,0.0
PC3049,0.0,0.0
PC3050,0.0,0.0
PC3051,0.0,0.0
PC3052,0.0,0.0
PC3053,0.0,0.0
PC3054,0.0,0.0
PC3055,0.0,0.0
PC3056,0.0,0.0
PC3057,0.0,0.0
PC3058,0.0,0.0
PC3059,-0.865909722,0.0
PC3060,1.12651587023189,0.0
PC3061,0.0,0.0
PC3062,-0.358448857,0.0
PC3063,0.0,0.0
PC3064,0.0,0.0
PC3065,0.0,0.0
PC3066,-0.243104544,0.0
PC3067,0.0,0.0
PC3068,0.0,0.0
PC3069,0.0,0.0
PC3070,0.0,0.0
PC3071,0.0,0.0
PC3072,0.0,0.0
PC3073,0.0,0.0
PC3074,0.0,0.0
PC3075,0.0,0.0
PC3076,0.998648633692594,0.0
PC3077,0.0,0.0
PC3078,0.0,0.0
PC3079,0.0,0.0
PC3080,0.0,0.0
PC3081,0.0,0.0
PC3082,0.0,0.0
PC3083,0.0,0.0
PC3084,0.0,0.0
PC3085,0.0,0.0
PC3086,0.0,0.0
PC3087,0.0,0.0
PC3088,0.0,0.0
PC3089,0.0,0.0
PC3090,0.0,0.0
PC3091,0.0,0.0
PC3092,0.0,0.0
PC3093,0.0,0.0
PC3094,0.0,0.0
PC3095,0.0,0.0
PC3096,0.0,0.0
PC3097,0.0,0.0
PC3098,0.0,0.0
PC3099,0.0,0.0
PC3100,0.0,0.0
PC3101,0.0,0.0
PC3102,0.0,0.0
PC3103,0.0,0.0
PC3104,0.0,0.0
PC3105,0.0,0.0
PC3106,0.0,0.0
PC3107,1.35324236770725,0.0
PC3108,0.0,0.0
PC3109,0.0,0.0
PC3110,0.0,0.0
PC3111,0.0,0.0
PC3112,0.0,0.0
PC3113,0.0,0.0
PC3114,0.0,0.0
PC3115,0.0,0.0
PC3116,0.0,0.0
PC3117,0.0,0.0
PC3118,0.0,0.0
PC3119,0.0,0.0
PC3120,0.0,0.0
PC3121,0.0,0.0
PC3122,0.99359823609481,0.0
PC3123,0.0,0.0
PC3124,0.0,0.0
PC3125,0.0,0.0
PC3126,0.0,0.0
PC3127,0.0,0.0
PC3128,0.0,0.0
PC3129,0.0,0.0
PC3130,0.0,0.0
PC3131,0.0,0.0
PC3132,0.0,0.0
PC3133,0.0,0.0
PC3134,0.0,0.0
PC3135,0.0,0.0
PC3136,0.0,0.0
PC3137,0.0,0.0
PC3138,0.0,0.0
PC3139,0.0,0.0
PC3140,0.0,0.0
PC3141,0.0,0.0
PC3142,0.51267837162313,0.0
